22
l_orderkey|l_partkey|l_suppkey|l_linenumber|l_quantity|l_extendedprice|l_discount|l_tax|l_returnflag|l_linestatus|l_shipdate|l_commitdate|l_receiptdate|l_shipinstruct|l_shipmode|l_comment|q3_annot|q10_annot|q18_annot|q8_annot|q9_annot1|q9_annot2|
16000|382|1|4|48.00|61554.24|0.08|0.01|N|O|1998-04-17|1998-02-28|1998-05-16|COLLECT COD|TRUCK|against the accounts. furiou|56630|0|0|56630|56630|48|
16000|441|22|5|4.00|5365.76|0.06|0.01|N|O|1998-02-14|1998-01-23|1998-03-09|DELIVER IN PERSON|SHIP|ular reque|5044|0|0|5044|5044|4|
16000|43|8|6|31.00|29234.24|0.09|0.00|N|O|1998-04-02|1998-03-09|1998-04-18|NONE|SHIP| regular theodolites. furiously si|26603|0|0|26603|26603|31|
16001|333|10|1|10.00|12333.30|0.07|0.00|N|O|1996-06-21|1996-07-16|1996-06-24|NONE|TRUCK|ts wake furiously despite the fu|11470|0|0|11470|11470|10|
16001|25|17|2|22.00|20350.44|0.05|0.01|N|O|1996-07-20|1996-07-26|1996-07-27|COLLECT COD|REG AIR|ccounts across the unusual,|19333|0|0|19333|19333|22|
16001|575|2|3|17.00|25084.69|0.04|0.04|N|O|1996-06-14|1996-07-20|1996-07-06|COLLECT COD|FOB|ic multipliers boost ca|24081|0|0|24081|24081|17|
16001|178|11|4|48.00|51752.16|0.06|0.05|N|O|1996-06-03|1996-06-06|1996-06-12|TAKE BACK RETURN|TRUCK|s cajole quickly. ironic instructio|48647|0|0|48647|48647|48|
16001|210|10|5|8.00|8881.68|0.10|0.08|N|O|1996-08-05|1996-06-30|1996-08-20|COLLECT COD|SHIP|refully regular instructions|7994|0|0|7994|7994|8|
16001|107|18|6|13.00|13092.30|0.04|0.08|N|O|1996-07-22|1996-06-08|1996-07-25|COLLECT COD|TRUCK| requests. fi|12569|0|0|12569|12569|13|
16002|21|29|1|10.00|9210.20|0.10|0.07|N|O|1998-06-27|1998-05-02|1998-07-17|COLLECT COD|FOB|ial, ironic platelet|8289|0|0|8289|8289|10|
16002|41|20|2|39.00|36700.56|0.06|0.08|N|O|1998-06-27|1998-05-13|1998-07-23|NONE|MAIL|tructions cajole. |34499|0|0|34499|34499|39|
16002|579|28|3|4.00|5918.28|0.07|0.04|N|O|1998-06-19|1998-05-21|1998-06-23|TAKE BACK RETURN|MAIL|ending theodolites. ironic, sile|5504|0|0|5504|5504|4|
16003|28|29|1|3.00|2784.06|0.10|0.03|N|O|1998-01-09|1998-03-11|1998-01-19|TAKE BACK RETURN|AIR|deposits solve on the q|2506|0|0|2506|2506|3|
16003|565|26|2|48.00|70346.88|0.06|0.04|N|O|1998-01-02|1998-01-25|1998-01-22|NONE|MAIL|symptotes. slyly express|66126|0|0|66126|66126|48|
16003|445|29|3|37.00|49781.28|0.07|0.00|N|O|1998-01-26|1998-02-06|1998-02-08|NONE|FOB|te furious|46297|0|0|46297|46297|37|
16003|560|11|4|44.00|64264.64|0.08|0.07|N|O|1998-03-05|1998-02-22|1998-03-21|COLLECT COD|RAIL|, bold instructions. carefully regular |59123|0|0|59123|59123|44|
16003|585|16|5|47.00|69822.26|0.04|0.01|N|O|1998-01-22|1998-02-20|1998-02-01|DELIVER IN PERSON|FOB|unts. slyly silent accounts sub|67029|0|0|67029|67029|47|
16003|33|20|6|18.00|16794.54|0.08|0.05|N|O|1998-02-03|1998-02-23|1998-02-11|DELIVER IN PERSON|REG AIR|efully besides the slyly final asympto|15451|0|0|15451|15451|18|
16004|267|13|1|26.00|30348.76|0.04|0.05|N|O|1997-05-03|1997-03-13|1997-05-10|NONE|TRUCK|sly unusual dependencies. pending packa|29135|0|0|29135|29135|26|
16004|317|18|2|12.00|14607.72|0.09|0.07|N|O|1997-03-16|1997-03-02|1997-04-01|DELIVER IN PERSON|FOB|latelets n|13293|0|0|13293|13293|12|
16005|288|19|1|26.00|30895.28|0.01|0.08|R|F|1993-04-02|1993-02-27|1993-05-01|TAKE BACK RETURN|FOB|nly even requests boost blithely among |0|30586|0|30586|30586|26|
16005|314|2|2|40.00|48572.40|0.01|0.01|A|F|1993-03-21|1993-03-02|1993-04-05|NONE|SHIP|sly regular theodolites according|0|0|0|48087|48087|40|
16005|348|19|3|47.00|58671.98|0.10|0.02|R|F|1993-02-24|1993-03-06|1993-03-15|NONE|TRUCK|. express req|0|52805|0|52805|52805|47|
16005|462|27|4|38.00|51773.48|0.10|0.03|A|F|1993-04-05|1993-03-16|1993-05-03|DELIVER IN PERSON|AIR|bold packages. final, regular accounts amon|0|0|0|46596|46596|38|
16005|239|30|5|22.00|25063.06|0.07|0.03|A|F|1993-04-24|1993-03-03|1993-05-24|NONE|TRUCK|arefully according to the sile|0|0|0|23309|23309|22|
16005|584|15|6|32.00|47506.56|0.06|0.07|R|F|1993-02-08|1993-02-14|1993-02-10|COLLECT COD|AIR|ully even foxes. accounts sl|0|44656|0|44656|44656|32|
16005|384|3|7|32.00|41100.16|0.07|0.03|A|F|1993-03-16|1993-03-20|1993-04-03|DELIVER IN PERSON|AIR|pending requests according to |0|0|0|38223|38223|32|
16006|163|8|1|20.00|21263.20|0.03|0.05|N|O|1997-02-23|1997-04-23|1997-03-19|TAKE BACK RETURN|RAIL| final pinto beans|20625|0|0|20625|20625|20|
16006|596|15|2|33.00|49387.47|0.09|0.06|N|O|1997-04-22|1997-03-21|1997-05-12|DELIVER IN PERSON|RAIL|rnis snooze fluffily among the furiousl|44943|0|0|44943|44943|33|
16006|567|18|3|32.00|46961.92|0.06|0.07|N|O|1997-04-10|1997-04-30|1997-05-04|NONE|SHIP|gside of the carefully regular foxes nag am|44144|0|0|44144|44144|32|
16006|146|19|4|13.00|13599.82|0.08|0.01|N|O|1997-04-28|1997-04-21|1997-05-11|NONE|MAIL|unts among the daring, bold acc|12512|0|0|12512|12512|13|
16006|411|2|5|30.00|39342.30|0.00|0.05|N|O|1997-02-09|1997-04-24|1997-02-26|COLLECT COD|FOB|gle accordin|39342|0|0|39342|39342|30|
16007|432|25|1|1.00|1332.43|0.09|0.04|A|F|1994-08-14|1994-07-24|1994-09-09|TAKE BACK RETURN|FOB|nag enticingly. regular, regular e|0|0|0|1213|1213|1|
16007|287|4|2|29.00|34431.12|0.10|0.06|R|F|1994-05-27|1994-07-02|1994-05-30|COLLECT COD|MAIL|ts are about the blit|0|30988|0|30988|30988|29|
16007|241|2|3|50.00|57062.00|0.09|0.02|A|F|1994-04-28|1994-06-01|1994-05-25|COLLECT COD|SHIP|efully. quickly express platelets caj|0|0|0|51926|51926|50|
16007|586|13|4|27.00|40137.66|0.04|0.01|A|F|1994-05-29|1994-05-25|1994-06-24|NONE|AIR|odolites slee|0|0|0|38532|38532|27|
16032|534|13|1|47.00|67422.91|0.05|0.06|A|F|1995-02-28|1995-01-22|1995-03-03|DELIVER IN PERSON|TRUCK| always special instructions|0|0|0|64052|64052|47|
16032|16|17|2|36.00|32976.36|0.10|0.08|A|F|1994-12-26|1995-03-01|1995-01-06|TAKE BACK RETURN|REG AIR|. dependencies wake carefully |0|0|0|29679|29679|36|
16032|335|6|3|42.00|51883.86|0.10|0.02|R|F|1995-01-27|1995-02-26|1995-02-01|NONE|TRUCK|final foxes wake quickly blithely regul|0|46695|0|46695|46695|42|
16032|444|16|4|29.00|38988.76|0.09|0.01|R|F|1995-02-19|1995-01-12|1995-02-25|DELIVER IN PERSON|AIR|le about the ca|0|35480|0|35480|35480|29|
16032|142|4|5|31.00|32306.34|0.04|0.01|R|F|1994-12-20|1995-01-17|1994-12-30|NONE|SHIP|ickly bold depe|0|31014|0|31014|31014|31|
16033|446|18|1|25.00|33661.00|0.01|0.08|N|O|1996-07-07|1996-05-27|1996-07-30|TAKE BACK RETURN|AIR|olites cajole slyly|33324|0|0|33324|33324|25|
16033|519|28|2|2.00|2839.02|0.01|0.06|N|O|1996-08-03|1996-07-23|1996-08-24|COLLECT COD|AIR|es. accounts boost carefully ag|2811|0|0|2811|2811|2|
16033|532|5|3|10.00|14325.30|0.06|0.06|N|O|1996-07-28|1996-07-07|1996-08-08|NONE|TRUCK|s about the regular deposits nag aft|13466|0|0|13466|13466|10|
16033|51|16|4|9.00|8559.45|0.10|0.07|N|O|1996-07-18|1996-07-09|1996-08-11|TAKE BACK RETURN|MAIL|sly even foxes sleep across the thin pint|7704|0|0|7704|7704|9|
16033|550|1|5|28.00|40615.40|0.09|0.03|N|O|1996-05-28|1996-06-30|1996-06-01|DELIVER IN PERSON|TRUCK| sleep quickly. furiously special escapa|36960|0|0|36960|36960|28|
16033|294|11|6|18.00|21497.22|0.10|0.07|N|O|1996-07-10|1996-06-11|1996-08-08|TAKE BACK RETURN|MAIL|lets would wake busily express deposit|19347|0|0|19347|19347|18|
16034|135|27|1|27.00|27948.51|0.10|0.06|N|O|1997-10-19|1997-10-13|1997-10-22|COLLECT COD|FOB|en packages: carefully ironic requests ca|25154|0|0|25154|25154|27|
16034|54|3|2|37.00|35299.85|0.01|0.08|N|O|1997-10-05|1997-09-15|1997-10-24|COLLECT COD|TRUCK|. blithely express dependencies are|34947|0|0|34947|34947|37|
16034|287|6|3|48.00|56989.44|0.02|0.00|N|O|1997-08-20|1997-10-24|1997-08-27|DELIVER IN PERSON|SHIP|platelets. blithely regular requests |55850|0|0|55850|55850|48|
16035|568|19|1|24.00|35245.44|0.06|0.06|A|F|1993-08-07|1993-05-27|1993-08-17|DELIVER IN PERSON|SHIP|l dugouts cajole q|0|0|0|33131|33131|24|
16035|224|29|2|31.00|34850.82|0.04|0.01|A|F|1993-06-30|1993-06-25|1993-07-07|DELIVER IN PERSON|FOB|detect. fluffily final accounts integrate f|0|0|0|33457|33457|31|
16036|270|16|1|49.00|57343.23|0.03|0.06|A|F|1992-02-22|1992-03-29|1992-03-12|TAKE BACK RETURN|TRUCK|ven notornis. blithel|0|0|0|55623|55623|49|
16036|499|29|2|30.00|41984.70|0.03|0.04|A|F|1992-04-30|1992-02-21|1992-05-30|TAKE BACK RETURN|MAIL|ly regular asymptotes shall have |0|0|0|40725|40725|30|
16036|453|10|3|44.00|59551.80|0.05|0.04|A|F|1992-04-20|1992-03-11|1992-04-24|NONE|SHIP|otes. regular|0|0|0|56574|56574|44|
16036|401|12|4|50.00|65070.00|0.09|0.01|R|F|1992-04-09|1992-04-05|1992-04-22|COLLECT COD|AIR|tructions integra|0|59214|0|59214|59214|50|
16037|238|13|1|4.00|4552.92|0.01|0.07|N|O|1998-07-20|1998-06-24|1998-08-18|DELIVER IN PERSON|REG AIR|heodolites. slyly sp|4507|0|0|4507|4507|4|
16037|538|23|2|3.00|4315.59|0.08|0.04|N|O|1998-06-30|1998-07-17|1998-07-14|NONE|FOB|above the blithely bold instructions. speci|3970|0|0|3970|3970|3|
16037|248|24|3|16.00|18371.84|0.01|0.07|N|O|1998-06-28|1998-07-03|1998-07-24|NONE|REG AIR|n, express deposits. unusual|18188|0|0|18188|18188|16|
16037|400|11|4|47.00|61118.80|0.00|0.00|N|O|1998-05-26|1998-07-10|1998-05-30|COLLECT COD|REG AIR|ges affix carefully ironic instruct|61119|0|0|61119|61119|47|
16038|78|7|1|5.00|4890.35|0.06|0.05|N|O|1998-08-07|1998-08-23|1998-09-03|COLLECT COD|MAIL|r accounts-- closely unusual pinto bean|4597|0|0|4597|4597|5|
16038|79|17|2|19.00|18602.33|0.06|0.02|N|O|1998-08-14|1998-09-02|1998-08-21|TAKE BACK RETURN|AIR|usly final depths among the pend|17486|0|0|17486|17486|19|
16038|173|24|3|12.00|12878.04|0.02|0.02|N|O|1998-10-09|1998-08-08|1998-11-06|TAKE BACK RETURN|REG AIR|nt ideas. c|12620|0|0|12620|12620|12|
16038|116|7|4|7.00|7112.77|0.00|0.05|N|O|1998-07-18|1998-07-20|1998-07-19|COLLECT COD|MAIL|cajole around the acc|7113|0|0|7113|7113|7|
16038|191|25|5|41.00|44738.79|0.02|0.07|N|O|1998-09-14|1998-09-12|1998-09-28|TAKE BACK RETURN|MAIL|final, bold foxes. quickly fin|43844|0|0|43844|43844|41|
16039|290|21|1|35.00|41660.15|0.06|0.00|R|F|1992-06-01|1992-08-12|1992-06-27|NONE|AIR|ackages solve furiously fur|0|39161|0|39161|39161|35|
16039|250|26|2|26.00|29906.50|0.06|0.00|R|F|1992-08-25|1992-06-23|1992-09-23|DELIVER IN PERSON|RAIL|ly even exc|0|28112|0|28112|28112|26|
16039|463|20|3|50.00|68173.00|0.01|0.04|R|F|1992-08-30|1992-07-20|1992-09-10|DELIVER IN PERSON|TRUCK|ains after the furiou|0|67491|0|67491|67491|50|
16039|342|19|4|49.00|60874.66|0.03|0.03|A|F|1992-08-02|1992-07-08|1992-08-22|TAKE BACK RETURN|FOB|lly ironic accounts. |0|0|0|59048|59048|49|
16064|57|28|1|46.00|44024.30|0.08|0.06|A|F|1992-01-24|1992-02-25|1992-02-04|TAKE BACK RETURN|REG AIR|sual dependencies. unusual, fin|0|0|0|40502|40502|46|
16064|499|13|2|43.00|60178.07|0.04|0.04|A|F|1992-01-18|1992-02-12|1992-01-26|COLLECT COD|RAIL|across the furiously |0|0|0|57771|57771|43|
16064|582|13|3|1.00|1482.58|0.09|0.03|R|F|1992-04-18|1992-03-05|1992-05-15|NONE|AIR|eposits acr|0|1349|0|1349|1349|1|
16065|185|19|1|14.00|15192.52|0.00|0.04|A|F|1993-07-23|1993-10-11|1993-07-24|DELIVER IN PERSON|FOB|accounts. quickly regular inst|0|0|0|15193|15193|14|
16065|543|19|2|17.00|24540.18|0.00|0.02|A|F|1993-08-23|1993-10-17|1993-08-31|COLLECT COD|TRUCK|egular foxes unwind s|0|0|0|24540|24540|17|
16066|312|17|1|33.00|40006.23|0.04|0.08|N|O|1998-09-14|1998-08-07|1998-09-23|DELIVER IN PERSON|AIR| accounts. slyly final r|38406|0|0|38406|38406|33|
16066|596|27|2|4.00|5986.36|0.08|0.08|N|O|1998-09-09|1998-08-24|1998-09-20|COLLECT COD|REG AIR|furiously regular accounts. slyl|5507|0|0|5507|5507|4|
16066|30|22|3|23.00|21390.69|0.07|0.01|N|O|1998-08-15|1998-07-16|1998-09-12|TAKE BACK RETURN|AIR|express accou|19893|0|0|19893|19893|23|
16067|168|13|1|23.00|24567.68|0.06|0.02|N|O|1996-11-17|1996-11-16|1996-11-24|TAKE BACK RETURN|AIR|old slyly afte|23094|0|0|23094|23094|23|
16067|188|22|2|37.00|40262.66|0.09|0.00|N|O|1996-11-18|1996-11-20|1996-12-07|TAKE BACK RETURN|TRUCK|y ironic ideas nag |36639|0|0|36639|36639|37|
16067|292|23|3|6.00|7153.74|0.08|0.07|N|O|1997-01-03|1996-11-18|1997-01-27|COLLECT COD|FOB|ng to the quickly regular pinto be|6581|0|0|6581|6581|6|
16067|121|5|4|27.00|27570.24|0.00|0.08|N|O|1996-12-17|1996-11-27|1997-01-02|TAKE BACK RETURN|FOB|ly bold acco|27570|0|0|27570|27570|27|
16067|512|3|5|13.00|18362.63|0.08|0.01|N|O|1997-01-19|1996-10-30|1997-02-07|NONE|TRUCK|ounts wake ac|16894|0|0|16894|16894|13|
16068|586|17|1|40.00|59463.20|0.05|0.04|A|F|1992-11-13|1993-01-10|1992-11-22|NONE|SHIP|ts sleep fluffily across the furiously regu|0|0|0|56490|56490|40|
16069|548|9|1|3.00|4345.62|0.09|0.06|A|F|1993-08-17|1993-10-28|1993-09-02|COLLECT COD|FOB|ve enticingly even|0|0|0|3955|3955|3|
16069|524|15|2|29.00|41311.08|0.00|0.01|R|F|1993-08-24|1993-09-14|1993-09-21|DELIVER IN PERSON|TRUCK|pendencies affix aro|0|41311|0|41311|41311|29|
16069|318|23|3|42.00|51169.02|0.07|0.05|A|F|1993-11-02|1993-09-08|1993-11-17|DELIVER IN PERSON|REG AIR|s at the carefully ironic ideas sleep iro|0|0|0|47587|47587|42|
16070|220|25|1|48.00|53770.56|0.05|0.07|R|F|1992-08-14|1992-07-12|1992-08-26|COLLECT COD|RAIL|e quickly regular accounts. bold plat|0|51082|0|51082|51082|48|
16070|476|27|2|5.00|6882.35|0.02|0.05|A|F|1992-07-02|1992-07-08|1992-07-19|DELIVER IN PERSON|REG AIR|inally even|0|0|0|6745|6745|5|
16071|451|8|1|44.00|59463.80|0.07|0.04|R|F|1992-09-08|1992-10-23|1992-09-11|NONE|AIR|the special requests cajole|0|55301|0|55301|55301|44|
16096|327|2|1|46.00|56456.72|0.00|0.08|A|F|1995-03-11|1995-03-25|1995-04-09|DELIVER IN PERSON|SHIP|hely pending ideas boost ironic, final|0|0|0|56457|56457|46|
16096|107|8|2|20.00|20142.00|0.01|0.05|R|F|1995-03-21|1995-03-03|1995-03-25|COLLECT COD|AIR|pecial, ironic excuses about the c|19941|19941|0|19941|19941|20|
16096|352|17|3|38.00|47589.30|0.08|0.07|R|F|1995-04-09|1995-03-24|1995-04-23|DELIVER IN PERSON|SHIP|ts. regular excu|43782|43782|0|43782|43782|38|
16096|461|4|4|39.00|53096.94|0.03|0.08|R|F|1995-03-27|1995-03-05|1995-04-07|COLLECT COD|RAIL|its! packages integrate regula|51504|51504|0|51504|51504|39|
16096|212|1|5|9.00|10009.89|0.03|0.01|A|F|1995-03-03|1995-04-19|1995-04-02|NONE|FOB|accounts ha|0|0|0|9710|9710|9|
16096|141|14|6|32.00|33316.48|0.10|0.05|A|F|1995-04-14|1995-04-12|1995-04-18|COLLECT COD|SHIP| may wake ca|29985|0|0|29985|29985|32|
16097|70|29|1|4.00|3880.28|0.01|0.04|N|O|1996-09-22|1996-10-29|1996-10-01|TAKE BACK RETURN|TRUCK|ng to the furiously silent sheaves.|3841|0|0|3841|3841|4|
16097|308|13|2|43.00|51956.90|0.04|0.04|N|O|1996-12-04|1996-11-17|1996-12-19|NONE|RAIL|ly ironic requests. fu|49879|0|0|49879|49879|43|
16097|60|25|3|40.00|38402.40|0.02|0.04|N|O|1996-11-11|1996-10-08|1996-11-19|DELIVER IN PERSON|REG AIR|ckly ironic deposits. fu|37634|0|0|37634|37634|40|
16097|393|24|4|39.00|50442.21|0.07|0.01|N|O|1996-11-20|1996-09-29|1996-11-26|COLLECT COD|TRUCK|eep about the furiously regular |46911|0|0|46911|46911|39|
16098|253|29|1|50.00|57662.50|0.01|0.00|A|F|1992-11-04|1992-10-13|1992-11-14|COLLECT COD|SHIP|structions above the quietl|0|0|0|57086|57086|50|
16098|37|8|2|37.00|34670.11|0.03|0.06|R|F|1992-09-25|1992-10-11|1992-10-14|DELIVER IN PERSON|REG AIR|s. express accounts sleep courts. bold pint|0|33630|0|33630|33630|37|
16098|263|9|3|17.00|19775.42|0.04|0.02|A|F|1992-09-20|1992-09-05|1992-10-18|TAKE BACK RETURN|MAIL|al requests nag after t|0|0|0|18984|18984|17|
16098|446|27|4|49.00|65975.56|0.09|0.08|R|F|1992-10-16|1992-10-12|1992-10-28|NONE|REG AIR|equests sol|0|60038|0|60038|60038|49|
16098|454|5|5|9.00|12190.05|0.06|0.08|R|F|1992-10-03|1992-10-20|1992-10-10|COLLECT COD|REG AIR|onic asympt|0|11459|0|11459|11459|9|
16099|491|21|1|31.00|43136.19|0.05|0.00|N|O|1998-04-28|1998-02-26|1998-05-19|NONE|TRUCK|eposits. iron|40979|0|0|40979|40979|31|
16099|54|25|2|10.00|9540.50|0.00|0.06|N|O|1998-02-16|1998-03-30|1998-03-11|DELIVER IN PERSON|FOB|ly dependencies. fluffily iron|9541|0|0|9541|9541|10|
16099|46|25|3|46.00|43517.84|0.02|0.04|N|O|1998-03-07|1998-04-03|1998-03-14|DELIVER IN PERSON|MAIL|. busily unus|42647|0|0|42647|42647|46|
16099|467|2|4|30.00|41023.80|0.03|0.00|N|O|1998-02-13|1998-03-10|1998-02-25|DELIVER IN PERSON|TRUCK|fluffily pending id|39793|0|0|39793|39793|30|
16100|385|23|1|27.00|34705.26|0.08|0.00|R|F|1995-03-23|1995-04-20|1995-04-03|NONE|AIR|eposits are deposits. even,|31929|31929|0|31929|31929|27|
16100|126|7|2|6.00|6156.72|0.07|0.05|R|F|1995-03-22|1995-05-27|1995-04-20|NONE|FOB|usly unusual sentimen|5726|5726|0|5726|5726|6|
16100|424|26|3|25.00|33110.50|0.03|0.01|R|F|1995-06-11|1995-05-18|1995-06-15|NONE|SHIP| regular ideas solve after the fluf|32117|32117|0|32117|32117|25|
16100|178|23|4|31.00|33423.27|0.09|0.00|R|F|1995-05-14|1995-05-02|1995-06-09|COLLECT COD|RAIL|lyly even dolphins. slyly un|30415|30415|0|30415|30415|31|
16100|343|14|5|39.00|48490.26|0.05|0.00|N|O|1995-07-02|1995-06-04|1995-07-14|COLLECT COD|REG AIR|lly regular excuses cajol|46066|0|0|46066|46066|39|
16100|399|20|6|39.00|50676.21|0.10|0.01|R|F|1995-03-14|1995-05-13|1995-03-19|DELIVER IN PERSON|AIR|ecial deposits wake slyly ab|45609|45609|0|45609|45609|39|
16100|200|17|7|21.00|23104.20|0.00|0.07|R|F|1995-04-28|1995-05-20|1995-05-12|DELIVER IN PERSON|MAIL| against t|23104|23104|0|23104|23104|21|
16101|209|13|1|22.00|24402.40|0.02|0.07|A|F|1992-10-28|1992-10-11|1992-11-06|DELIVER IN PERSON|AIR| requests breac|0|0|0|23914|23914|22|
16101|126|18|2|14.00|14365.68|0.10|0.07|R|F|1992-10-23|1992-10-03|1992-11-01|NONE|FOB| dinos after the carefully expres|0|12929|0|12929|12929|14|
16102|330|5|1|39.00|47982.87|0.05|0.02|A|F|1995-04-03|1995-02-16|1995-04-20|TAKE BACK RETURN|AIR|ites use. fluffily iro|45584|0|0|45584|45584|39|
16102|192|9|2|34.00|37134.46|0.09|0.07|A|F|1995-01-08|1995-03-12|1995-01-13|DELIVER IN PERSON|AIR|refully. blithely ironic request|0|0|0|33792|33792|34|
16103|516|1|1|26.00|36829.26|0.10|0.03|R|F|1992-11-07|1992-10-04|1992-12-03|COLLECT COD|AIR|s against the unusual, ironic theodol|0|33146|0|33146|33146|26|
16103|499|6|2|41.00|57379.09|0.00|0.00|R|F|1992-11-02|1992-09-03|1992-11-20|COLLECT COD|FOB|ular requests affix car|0|57379|0|57379|57379|41|
16103|4|5|3|31.00|28024.00|0.09|0.00|A|F|1992-08-14|1992-10-03|1992-08-26|COLLECT COD|TRUCK|ke carefully ironic |0|0|0|25502|25502|31|
16103|596|23|4|33.00|49387.47|0.04|0.01|R|F|1992-09-06|1992-08-30|1992-10-03|NONE|TRUCK| special deposits detect s|0|47412|0|47412|47412|33|
16103|298|17|5|47.00|56319.63|0.05|0.07|A|F|1992-09-24|1992-10-09|1992-10-15|TAKE BACK RETURN|MAIL|ironic excuses. regular, special |0|0|0|53504|53504|47|
16103|570|26|6|31.00|45587.67|0.09|0.08|A|F|1992-10-30|1992-09-22|1992-11-15|COLLECT COD|SHIP|its. slyly ironic sentiments alongside of|0|0|0|41485|41485|31|
16103|511|26|7|24.00|33876.24|0.09|0.04|A|F|1992-09-23|1992-08-21|1992-10-22|TAKE BACK RETURN|MAIL|fily bold foxes nod about the |0|0|0|30827|30827|24|
16128|465|16|1|23.00|31405.58|0.00|0.07|N|F|1995-05-24|1995-07-26|1995-06-18|COLLECT COD|REG AIR| the quickly bold theodolites wake f|31406|0|0|31406|31406|23|
16128|272|3|2|1.00|1172.27|0.02|0.05|N|O|1995-07-25|1995-08-06|1995-08-23|COLLECT COD|FOB|ely ironic depo|1149|0|0|1149|1149|1|
16128|404|5|3|47.00|61306.80|0.10|0.06|N|O|1995-08-28|1995-08-06|1995-09-20|NONE|REG AIR|o are carefully|55176|0|0|55176|55176|47|
16129|12|27|1|40.00|36480.40|0.05|0.05|N|O|1998-08-21|1998-07-12|1998-09-02|DELIVER IN PERSON|REG AIR| requests against the fluffil|34656|0|0|34656|34656|40|
16129|325|17|2|13.00|15929.16|0.08|0.08|N|O|1998-09-01|1998-06-30|1998-09-03|COLLECT COD|REG AIR|ely regular f|14655|0|0|14655|14655|13|
16130|402|3|1|6.00|7814.40|0.00|0.04|N|O|1996-09-08|1996-08-16|1996-10-02|DELIVER IN PERSON|RAIL|lar courts. blithely final deposit|7814|0|0|7814|7814|6|
16130|420|21|2|23.00|30369.66|0.03|0.03|N|O|1996-07-26|1996-08-21|1996-08-17|NONE|TRUCK|packages. bold deposits kindle bl|29459|0|0|29459|29459|23|
16130|128|20|3|44.00|45237.28|0.04|0.02|N|O|1996-09-02|1996-07-26|1996-09-16|DELIVER IN PERSON|FOB|s above the ironic instructions wake ca|43428|0|0|43428|43428|44|
16130|520|5|4|20.00|28410.40|0.02|0.01|N|O|1996-07-26|1996-09-10|1996-08-22|COLLECT COD|AIR|xpress, regular instructi|27842|0|0|27842|27842|20|
16130|203|24|5|33.00|36405.60|0.10|0.07|N|O|1996-07-06|1996-08-31|1996-07-21|DELIVER IN PERSON|TRUCK|s requests use fluffily along the |32765|0|0|32765|32765|33|
16130|86|27|6|20.00|19721.60|0.04|0.02|N|O|1996-08-19|1996-08-30|1996-09-05|TAKE BACK RETURN|REG AIR|the slyly special instructions haggle c|18933|0|0|18933|18933|20|
16130|473|16|7|17.00|23348.99|0.10|0.06|N|O|1996-08-11|1996-08-22|1996-09-01|NONE|MAIL|luffily regular pinto beans sleep quickly b|21014|0|0|21014|21014|17|
16131|124|27|1|24.00|24578.88|0.03|0.08|N|O|1998-03-07|1997-12-17|1998-03-21|NONE|RAIL|ly special deposits. |23842|0|0|23842|23842|24|
16131|578|5|2|25.00|36964.25|0.10|0.02|N|O|1998-01-04|1998-01-09|1998-01-23|TAKE BACK RETURN|AIR|thely regular excuses. furiously ironic|33268|0|0|33268|33268|25|
16131|317|18|3|4.00|4869.24|0.01|0.07|N|O|1998-01-27|1998-01-31|1998-02-22|DELIVER IN PERSON|RAIL|nts. regular, ironic packages around |4821|0|0|4821|4821|4|
16131|527|6|4|40.00|57100.80|0.00|0.05|N|O|1997-12-24|1997-12-18|1998-01-15|COLLECT COD|FOB| wake against the special, regul|57101|0|0|57101|57101|40|
16131|334|11|5|37.00|45670.21|0.04|0.01|N|O|1998-02-08|1998-01-19|1998-03-02|COLLECT COD|AIR|dencies cajole bold pinto beans. regul|43843|0|0|43843|43843|37|
16131|356|21|6|30.00|37690.50|0.04|0.04|N|O|1998-01-28|1998-01-28|1998-02-24|DELIVER IN PERSON|REG AIR|requests. silent reque|36183|0|0|36183|36183|30|
16131|592|11|7|17.00|25374.03|0.05|0.01|N|O|1998-01-22|1998-02-11|1998-01-27|TAKE BACK RETURN|SHIP|gainst the carefully dogged depos|24105|0|0|24105|24105|17|
16132|189|19|1|18.00|19605.24|0.01|0.05|A|F|1993-02-22|1992-12-10|1993-03-11|COLLECT COD|MAIL| blithely even packages are against|0|0|0|19409|19409|18|
16132|199|29|2|28.00|30777.32|0.09|0.07|A|F|1992-11-16|1993-01-03|1992-11-21|DELIVER IN PERSON|FOB|final packages. final accounts boost qui|0|0|0|28007|28007|28|
16133|200|30|1|15.00|16503.00|0.10|0.02|R|F|1995-01-05|1994-12-22|1995-01-22|DELIVER IN PERSON|RAIL|tes haggle b|0|14853|0|14853|14853|15|
16133|305|6|2|29.00|34953.70|0.09|0.00|A|F|1995-01-15|1994-11-22|1995-01-23|COLLECT COD|MAIL|ggle carefully. express, regular somas boo|0|0|0|31808|31808|29|
16133|483|13|3|17.00|23519.16|0.03|0.07|A|F|1994-12-21|1994-12-01|1995-01-05|COLLECT COD|MAIL|express instructions: carefully |0|0|0|22814|22814|17|
16133|515|6|4|16.00|22648.16|0.00|0.06|R|F|1994-11-06|1994-12-16|1994-11-07|DELIVER IN PERSON|SHIP|l, even accounts. ironic|0|22648|0|22648|22648|16|
