11
o_orderkey|o_custkey|o_totalprice|o_orderdate|o_shippriority|o_year|q3_annot|q10_annot|q18_annot|q8_annot|q9_annot|
170212|2716|38716.93|1994-07-22|0|1994|1|0|1|0|1|
170213|3658|18448.42|1997-03-21|0|1997|0|0|1|0|1|
170214|2089|211457.22|1992-09-12|0|1992|1|0|1|0|1|
170215|4198|285377.03|1992-04-21|0|1992|1|0|1|0|1|
170240|4876|211075.85|1995-03-10|0|1995|1|0|1|1|1|
170241|4912|280173.52|1992-07-29|0|1992|1|0|1|0|1|
170242|316|144587.01|1992-08-02|0|1992|1|0|1|0|1|
170243|853|191521.76|1997-02-19|0|1997|0|0|1|0|1|
170244|164|46997.21|1994-02-17|0|1994|1|0|1|0|1|
170245|2620|62164.64|1993-09-13|0|1993|1|1|1|0|1|
170246|3385|158310.03|1993-07-11|0|1993|1|0|1|0|1|
170247|1267|132341.31|1998-07-03|0|1998|0|0|1|0|1|
170272|196|296522.88|1993-12-20|0|1993|1|0|1|0|1|
170273|4595|232047.88|1998-03-08|0|1998|0|0|1|0|1|
170274|1870|133953.65|1993-04-11|0|1993|1|0|1|0|1|
170275|2849|120383.85|1993-12-02|0|1993|1|0|1|0|1|
170276|3919|69889.17|1994-08-24|0|1994|1|0|1|0|1|
170277|4081|137852.06|1997-03-11|0|1997|0|0|1|0|1|
170278|1562|30972.96|1998-02-06|0|1998|0|0|1|0|1|
170279|2987|338970.67|1996-06-07|0|1996|0|0|1|1|1|
170304|1564|192348.48|1992-11-09|0|1992|1|0|1|0|1|
170305|3238|142378.81|1996-10-09|0|1996|0|0|1|1|1|
170306|2263|285165.70|1993-08-26|0|1993|1|1|1|0|1|
170307|3556|39688.15|1993-12-01|0|1993|1|0|1|0|1|
170308|4021|64409.73|1993-10-03|0|1993|1|1|1|0|1|
170309|338|166983.62|1996-11-06|0|1996|0|0|1|1|1|
170310|3115|139233.74|1995-09-09|0|1995|0|0|1|1|1|
170311|4375|167197.84|1997-01-01|0|1997|0|0|1|0|1|
170336|614|160112.53|1996-11-27|0|1996|0|0|1|1|1|
170337|3169|233076.80|1994-01-18|0|1994|1|0|1|0|1|
170338|236|276271.34|1993-04-24|0|1993|1|0|1|0|1|
170339|805|74413.76|1997-11-11|0|1997|0|0|1|0|1|
170340|2792|199163.19|1995-02-18|0|1995|1|0|1|1|1|
170341|3367|268995.07|1993-10-28|0|1993|1|1|1|0|1|
170342|4498|53536.93|1993-08-30|0|1993|1|1|1|0|1|
170343|3412|267932.72|1997-01-27|0|1997|0|0|1|0|1|
170368|3967|34880.82|1996-01-20|0|1996|0|0|1|1|1|
170369|4654|197174.24|1992-11-15|0|1992|1|0|1|0|1|
170370|1792|106497.21|1992-02-02|0|1992|1|0|1|0|1|
170371|3839|51684.05|1996-06-26|0|1996|0|0|1|1|1|
170372|3935|220295.10|1998-01-31|0|1998|0|0|1|0|1|
170373|1838|122439.73|1997-09-21|0|1997|0|0|1|0|1|
170374|3113|109273.13|1996-07-24|0|1996|0|0|1|1|1|
170375|3674|110925.98|1997-10-14|0|1997|0|0|1|0|1|
170400|2543|142422.69|1993-05-30|0|1993|1|0|1|0|1|
170401|2188|275472.98|1997-08-30|0|1997|0|0|1|0|1|
170402|881|58079.41|1995-07-14|0|1995|0|0|1|1|1|
170403|283|62608.02|1996-08-20|0|1996|0|0|1|1|1|
170404|2185|50163.17|1996-08-07|0|1996|0|0|1|1|1|
170405|1022|189243.30|1992-08-29|0|1992|1|0|1|0|1|
170406|28|153628.94|1997-04-23|0|1997|0|0|1|0|1|
170407|2516|39094.68|1997-04-22|0|1997|0|0|1|0|1|
170432|3694|59207.98|1992-11-19|0|1992|1|0|1|0|1|
170433|613|10055.35|1997-02-28|0|1997|0|0|1|0|1|
170434|1126|16670.27|1996-08-25|0|1996|0|0|1|1|1|
170435|2180|138469.10|1995-02-23|0|1995|1|0|1|1|1|
170436|3577|112611.86|1996-02-01|0|1996|0|0|1|1|1|
170437|685|129233.88|1997-12-10|0|1997|0|0|1|0|1|
170438|3068|109067.39|1994-05-03|0|1994|1|0|1|0|1|
170439|3640|165943.93|1995-06-29|0|1995|0|0|1|1|1|
170464|2476|103972.54|1993-05-19|0|1993|1|0|1|0|1|
170465|1568|129941.29|1993-10-12|0|1993|1|1|1|0|1|
170466|188|233613.51|1993-10-02|0|1993|1|1|1|0|1|
170467|1360|385359.48|1998-07-16|0|1998|0|0|1|0|1|
170468|1528|102581.61|1993-09-20|0|1993|1|1|1|0|1|
170469|4589|67010.07|1993-11-02|0|1993|1|0|1|0|1|
170470|2221|163427.92|1996-04-26|0|1996|0|0|1|1|1|
170471|1729|92526.97|1995-02-24|0|1995|1|0|1|1|1|
170496|841|118799.99|1996-11-11|0|1996|0|0|1|1|1|
170497|4339|151420.80|1996-08-02|0|1996|0|0|1|1|1|
170498|2105|198264.70|1993-07-15|0|1993|1|0|1|0|1|
170499|1874|210395.34|1992-07-04|0|1992|1|0|1|0|1|
170500|1604|142077.40|1992-01-21|0|1992|1|0|1|0|1|
170501|4498|71631.19|1996-10-10|0|1996|0|0|1|1|1|
170502|682|343610.60|1994-02-28|0|1994|1|0|1|0|1|
170503|2059|246293.23|1998-05-19|0|1998|0|0|1|0|1|
170528|2386|248254.89|1995-07-28|0|1995|0|0|1|1|1|
170529|3607|181373.96|1994-06-13|0|1994|1|0|1|0|1|
170530|2281|104968.50|1996-12-25|0|1996|0|0|1|1|1|
170531|1567|120671.66|1994-09-17|0|1994|1|0|1|0|1|
170532|4562|147121.29|1996-06-27|0|1996|0|0|1|1|1|
170533|2354|126319.74|1993-12-25|0|1993|1|0|1|0|1|
170534|1648|161371.81|1996-11-07|0|1996|0|0|1|1|1|
170535|871|63641.43|1993-02-05|0|1993|1|0|1|0|1|
170560|1969|163726.57|1995-04-27|0|1995|0|0|1|1|1|
170561|2995|47324.25|1998-07-15|0|1998|0|0|1|0|1|
170562|793|252688.15|1997-12-29|0|1997|0|0|1|0|1|
170563|397|245942.41|1997-03-01|0|1997|0|0|1|0|1|
170564|2842|310902.12|1995-11-02|0|1995|0|0|1|1|1|
170565|4411|61869.91|1997-05-29|0|1997|0|0|1|0|1|
170566|593|309098.00|1998-06-09|0|1998|0|0|1|0|1|
170567|4943|95880.07|1992-01-24|0|1992|1|0|1|0|1|
170592|622|229408.57|1996-12-10|0|1996|0|0|1|1|1|
170593|2759|186158.15|1992-01-24|0|1992|1|0|1|0|1|
170594|1579|246922.48|1996-03-12|0|1996|0|0|1|1|1|
170595|4196|281120.20|1996-11-20|0|1996|0|0|1|1|1|
170596|3418|191675.16|1994-05-24|0|1994|1|0|1|0|1|
170597|1531|218553.23|1992-07-29|0|1992|1|0|1|0|1|
170598|868|261662.41|1997-01-23|0|1997|0|0|1|0|1|
170599|2629|170261.51|1992-01-08|0|1992|1|0|1|0|1|
170624|3229|227231.30|1992-03-13|0|1992|1|0|1|0|1|
170625|94|216302.39|1995-02-21|0|1995|1|0|1|1|1|
170626|4661|25006.10|1994-09-04|0|1994|1|0|1|0|1|
170627|4219|89065.96|1994-10-14|0|1994|1|0|1|0|1|
170628|3004|222389.26|1997-12-17|0|1997|0|0|1|0|1|
170629|4346|58746.81|1994-10-29|0|1994|1|0|1|0|1|
170630|4417|65604.02|1995-03-25|0|1995|0|0|1|1|1|
170631|3901|257761.58|1997-03-21|0|1997|0|0|1|0|1|
170656|1753|171459.59|1996-06-18|0|1996|0|0|1|1|1|
170657|2390|74216.13|1997-01-02|0|1997|0|0|1|0|1|
170658|2914|33596.12|1992-12-29|0|1992|1|0|1|0|1|
170659|82|36787.65|1997-05-22|0|1997|0|0|1|0|1|
170660|893|304260.67|1997-08-30|0|1997|0|0|1|0|1|
170661|4876|131523.33|1997-02-04|0|1997|0|0|1|0|1|
170662|2167|123061.96|1992-07-31|0|1992|1|0|1|0|1|
170663|1394|80698.22|1992-06-25|0|1992|1|0|1|0|1|
170688|4456|33158.18|1998-04-07|0|1998|0|0|1|0|1|
170689|316|173551.77|1997-08-06|0|1997|0|0|1|0|1|
170690|3514|175758.69|1995-11-03|0|1995|0|0|1|1|1|
170691|1009|105885.74|1997-09-21|0|1997|0|0|1|0|1|
170692|724|164717.67|1995-01-06|0|1995|1|0|1|1|1|
170693|4261|23639.12|1995-01-18|0|1995|1|0|1|1|1|
170694|3160|32532.45|1993-11-06|0|1993|1|0|1|0|1|
170695|311|210105.96|1992-03-23|0|1992|1|0|1|0|1|
170720|1580|35968.80|1994-03-16|0|1994|1|0|1|0|1|
170721|1321|55737.32|1995-11-21|0|1995|0|0|1|1|1|
170722|362|132378.96|1993-10-17|0|1993|1|1|1|0|1|
170723|4748|169098.62|1994-10-02|0|1994|1|0|1|0|1|
170724|2971|29428.48|1994-05-26|0|1994|1|0|1|0|1|
170725|724|38709.66|1992-10-14|0|1992|1|0|1|0|1|
170726|3409|28803.03|1993-12-08|0|1993|1|0|1|0|1|
170727|4387|94056.03|1992-05-14|0|1992|1|0|1|0|1|
170752|2260|129748.02|1998-08-02|0|1998|0|0|1|0|1|
170753|3988|130390.63|1998-06-29|0|1998|0|0|1|0|1|
170754|3259|136262.64|1997-05-07|0|1997|0|0|1|0|1|
170755|2170|234135.81|1993-09-28|0|1993|1|1|1|0|1|
170756|3209|167752.23|1995-04-29|0|1995|0|0|1|1|1|
170757|4081|224367.79|1993-02-05|0|1993|1|0|1|0|1|
170758|4307|76613.48|1993-03-10|0|1993|1|0|1|0|1|
170759|4465|264563.52|1992-08-20|0|1992|1|0|1|0|1|
170784|772|188476.97|1994-08-03|0|1994|1|0|1|0|1|
170785|3269|68244.02|1995-12-26|0|1995|0|0|1|1|1|
170786|3719|234167.26|1993-08-26|0|1993|1|1|1|0|1|
170787|4108|189041.38|1996-10-10|0|1996|0|0|1|1|1|
170788|4495|110548.24|1995-08-05|0|1995|0|0|1|1|1|
170789|2654|184264.34|1996-04-30|0|1996|0|0|1|1|1|
170790|4157|107097.93|1997-09-27|0|1997|0|0|1|0|1|
170791|2257|49389.51|1994-07-01|0|1994|1|0|1|0|1|
170816|365|155297.23|1997-01-20|0|1997|0|0|1|0|1|
170817|787|4522.73|1995-03-03|0|1995|1|0|1|1|1|
170818|232|92650.76|1998-03-19|0|1998|0|0|1|0|1|
170819|4675|114660.12|1997-10-25|0|1997|0|0|1|0|1|
170820|1094|83344.14|1998-03-26|0|1998|0|0|1|0|1|
170821|3922|66612.82|1996-06-01|0|1996|0|0|1|1|1|
170822|4660|112111.79|1998-04-11|0|1998|0|0|1|0|1|
170823|3556|96280.12|1995-06-25|0|1995|0|0|1|1|1|
170848|2894|82142.69|1992-02-25|0|1992|1|0|1|0|1|
170849|1382|106167.14|1997-12-03|0|1997|0|0|1|0|1|
170850|1292|29663.16|1997-06-15|0|1997|0|0|1|0|1|
170851|4679|140714.99|1992-06-22|0|1992|1|0|1|0|1|
170852|2543|32324.39|1998-03-21|0|1998|0|0|1|0|1|
170853|2617|32625.71|1994-07-15|0|1994|1|0|1|0|1|
170854|4897|96833.15|1996-02-15|0|1996|0|0|1|1|1|
170855|1930|118591.99|1996-12-19|0|1996|0|0|1|1|1|
170880|3784|122235.83|1993-06-28|0|1993|1|0|1|0|1|
170881|664|158580.32|1997-01-04|0|1997|0|0|1|0|1|
170882|3971|17848.81|1994-03-04|0|1994|1|0|1|0|1|
170883|4631|109262.81|1998-01-09|0|1998|0|0|1|0|1|
170884|919|83387.25|1996-03-30|0|1996|0|0|1|1|1|
170885|2503|188310.70|1997-04-13|0|1997|0|0|1|0|1|
170886|4672|117261.41|1997-03-26|0|1997|0|0|1|0|1|
170887|25|260785.52|1994-05-29|0|1994|1|0|1|0|1|
170912|3973|305101.44|1997-11-15|0|1997|0|0|1|0|1|
170913|3280|115113.97|1997-12-22|0|1997|0|0|1|0|1|
170914|817|246393.45|1997-09-07|0|1997|0|0|1|0|1|
170915|1010|49706.32|1994-10-12|0|1994|1|0|1|0|1|
170916|2725|188224.90|1994-06-14|0|1994|1|0|1|0|1|
170917|2158|154153.74|1994-02-25|0|1994|1|0|1|0|1|
170918|4838|85184.83|1993-10-25|0|1993|1|1|1|0|1|
170919|4150|267389.19|1996-03-07|0|1996|0|0|1|1|1|
170944|3734|152342.10|1995-06-16|0|1995|0|0|1|1|1|
170945|1780|63787.82|1992-03-17|0|1992|1|0|1|0|1|
170946|4754|167332.45|1992-09-28|0|1992|1|0|1|0|1|
170947|1435|167258.78|1994-07-04|0|1994|1|0|1|0|1|
170948|4255|216459.05|1996-05-11|0|1996|0|0|1|1|1|
170949|1120|172216.32|1997-06-05|0|1997|0|0|1|0|1|
170950|3206|52579.42|1992-02-18|0|1992|1|0|1|0|1|
170951|1265|57607.21|1998-06-21|0|1998|0|0|1|0|1|
170976|4432|157846.25|1998-04-23|0|1998|0|0|1|0|1|
170977|4531|248059.08|1996-01-29|0|1996|0|0|1|1|1|
170978|3262|191254.28|1997-10-17|0|1997|0|0|1|0|1|
170979|4579|182630.53|1997-03-06|0|1997|0|0|1|0|1|
170980|1252|73879.42|1994-09-12|0|1994|1|0|1|0|1|
170981|4463|61802.49|1992-09-05|0|1992|1|0|1|0|1|
170982|958|240539.42|1996-11-18|0|1996|0|0|1|1|1|
170983|3479|57229.51|1993-08-26|0|1993|1|1|1|0|1|
171008|1057|298304.50|1994-12-08|0|1994|1|0|1|0|1|
171009|676|282303.49|1994-07-30|0|1994|1|0|1|0|1|
171010|2314|172064.57|1998-07-30|0|1998|0|0|1|0|1|
171011|3283|139517.66|1992-02-18|0|1992|1|0|1|0|1|
171012|4277|282053.20|1994-02-13|0|1994|1|0|1|0|1|
171013|2161|151690.30|1994-07-09|0|1994|1|0|1|0|1|
171014|805|57400.86|1994-03-15|0|1994|1|0|1|0|1|
171015|4024|145660.32|1996-09-01|0|1996|0|0|1|1|1|
171040|2732|177195.04|1995-08-31|0|1995|0|0|1|1|1|
171041|763|284520.44|1992-04-27|0|1992|1|0|1|0|1|
171042|4904|17935.49|1994-06-07|0|1994|1|0|1|0|1|
171043|1333|276940.83|1996-06-27|0|1996|0|0|1|1|1|
171044|92|188042.47|1998-01-27|0|1998|0|0|1|0|1|
171045|4814|316009.11|1997-01-28|0|1997|0|0|1|0|1|
171046|3274|45708.26|1995-08-08|0|1995|0|0|1|1|1|
171047|1222|4472.42|1995-02-16|0|1995|1|0|1|1|1|
171072|3031|177077.92|1995-12-30|0|1995|0|0|1|1|1|
171073|3544|310421.44|1994-09-02|0|1994|1|0|1|0|1|
171074|3166|90905.75|1992-07-18|0|1992|1|0|1|0|1|
171075|3112|134325.04|1992-03-02|0|1992|1|0|1|0|1|
171076|872|149337.49|1997-10-19|0|1997|0|0|1|0|1|
171077|4340|115183.44|1995-10-29|0|1995|0|0|1|1|1|
171078|4471|118708.20|1994-12-27|0|1994|1|0|1|0|1|
171079|4220|142434.43|1996-04-22|0|1996|0|0|1|1|1|
171104|1618|298103.61|1994-08-14|0|1994|1|0|1|0|1|
171105|1921|49960.43|1998-07-09|0|1998|0|0|1|0|1|
171106|4571|54544.97|1995-01-28|0|1995|1|0|1|1|1|
171107|124|105089.67|1993-03-23|0|1993|1|0|1|0|1|
171108|4912|53189.11|1996-04-28|0|1996|0|0|1|1|1|
171109|3268|199083.34|1992-04-21|0|1992|1|0|1|0|1|
171110|1066|336606.95|1997-01-07|0|1997|0|0|1|0|1|
171111|3853|140383.89|1996-02-16|0|1996|0|0|1|1|1|
171136|4888|302916.33|1993-07-25|0|1993|1|0|1|0|1|
171137|3652|68651.67|1995-07-24|0|1995|0|0|1|1|1|
171138|4649|74046.88|1994-08-24|0|1994|1|0|1|0|1|
171139|2306|157004.99|1993-06-29|0|1993|1|0|1|0|1|
171140|1696|117017.64|1995-03-23|0|1995|0|0|1|1|1|
171141|2645|27242.04|1997-10-25|0|1997|0|0|1|0|1|
171142|3685|51474.71|1995-11-03|0|1995|0|0|1|1|1|
171143|4000|155057.35|1995-08-16|0|1995|0|0|1|1|1|
171168|1166|172866.27|1994-06-17|0|1994|1|0|1|0|1|
171169|2839|176117.35|1994-01-09|0|1994|1|0|1|0|1|
171170|496|117947.29|1993-01-15|0|1993|1|0|1|0|1|
171171|4393|142599.63|1997-04-25|0|1997|0|0|1|0|1|
171172|4166|223894.45|1996-03-29|0|1996|0|0|1|1|1|
171173|3298|150516.95|1992-08-15|0|1992|1|0|1|0|1|
171174|3998|196423.35|1997-02-08|0|1997|0|0|1|0|1|
171175|1409|198454.96|1995-05-15|0|1995|0|0|1|1|1|
171200|3710|174576.99|1996-01-25|0|1996|0|0|1|1|1|
171201|2326|210133.77|1994-03-04|0|1994|1|0|1|0|1|
171202|2818|104837.58|1995-05-20|0|1995|0|0|1|1|1|
171203|383|176040.72|1992-03-01|0|1992|1|0|1|0|1|
171204|1312|185852.51|1994-11-14|0|1994|1|0|1|0|1|
171205|2618|83312.94|1993-09-28|0|1993|1|1|1|0|1|
171206|1196|139487.97|1995-05-25|0|1995|0|0|1|1|1|
171207|4684|106023.34|1998-03-10|0|1998|0|0|1|0|1|
171232|1349|257098.67|1997-07-13|0|1997|0|0|1|0|1|
171233|1969|93153.18|1997-08-11|0|1997|0|0|1|0|1|
171234|16|221344.29|1995-12-19|0|1995|0|0|1|1|1|
171235|2821|189354.14|1995-06-11|0|1995|0|0|1|1|1|
171236|3820|144271.86|1995-04-19|0|1995|0|0|1|1|1|
171237|2713|235636.05|1998-01-31|0|1998|0|0|1|0|1|
171238|2737|75483.14|1997-09-22|0|1997|0|0|1|0|1|
171239|739|63041.30|1994-08-19|0|1994|1|0|1|0|1|
171264|4667|73840.34|1998-01-29|0|1998|0|0|1|0|1|
171265|2065|282726.85|1996-07-03|0|1996|0|0|1|1|1|
171266|4822|215760.39|1993-02-19|0|1993|1|0|1|0|1|
171267|3055|132189.33|1994-05-04|0|1994|1|0|1|0|1|
171268|4681|220912.76|1994-03-31|0|1994|1|0|1|0|1|
171269|496|221614.93|1995-03-20|0|1995|0|0|1|1|1|
171270|3698|21025.23|1997-09-04|0|1997|0|0|1|0|1|
171271|3931|152514.84|1995-04-23|0|1995|0|0|1|1|1|
171296|4619|68870.34|1992-02-02|0|1992|1|0|1|0|1|
171297|1778|112036.49|1995-02-11|0|1995|1|0|1|1|1|
171298|4439|9849.71|1995-12-25|0|1995|0|0|1|1|1|
171299|1445|52095.38|1997-04-02|0|1997|0|0|1|0|1|
171300|2521|95016.08|1998-06-13|0|1998|0|0|1|0|1|
171301|2842|144994.36|1995-01-15|0|1995|1|0|1|1|1|
171302|2500|99415.78|1994-10-15|0|1994|1|0|1|0|1|
171303|91|73560.65|1995-02-22|0|1995|1|0|1|1|1|
171328|3793|9611.89|1995-02-17|0|1995|1|0|1|1|1|
171329|1030|27495.67|1995-03-12|0|1995|1|0|1|1|1|
171330|4027|238325.79|1995-11-25|0|1995|0|0|1|1|1|
171331|778|269752.01|1992-03-30|0|1992|1|0|1|0|1|
171332|1843|93130.85|1995-04-05|0|1995|0|0|1|1|1|
171333|3407|7400.29|1996-01-24|0|1996|0|0|1|1|1|
171334|70|107125.65|1998-05-28|0|1998|0|0|1|0|1|
171335|2218|203922.74|1996-06-24|0|1996|0|0|1|1|1|
171360|1441|34227.69|1992-04-06|0|1992|1|0|1|0|1|
171361|2177|170656.62|1997-09-18|0|1997|0|0|1|0|1|
171362|3235|277312.90|1993-08-08|0|1993|1|1|1|0|1|
171363|3328|191407.66|1992-04-30|0|1992|1|0|1|0|1|
171364|4243|219579.40|1998-04-15|0|1998|0|0|1|0|1|
171365|716|186522.12|1996-02-09|0|1996|0|0|1|1|1|
171366|2152|7105.24|1997-05-04|0|1997|0|0|1|0|1|
171367|889|279748.78|1997-11-26|0|1997|0|0|1|0|1|
171392|4015|10846.44|1995-11-17|0|1995|0|0|1|1|1|
171393|1786|51476.09|1994-11-26|0|1994|1|0|1|0|1|
171394|4888|155169.75|1992-03-26|0|1992|1|0|1|0|1|
171395|2597|216646.62|1992-09-27|0|1992|1|0|1|0|1|
171396|3682|47415.94|1997-09-11|0|1997|0|0|1|0|1|
171397|1981|106121.30|1993-03-25|0|1993|1|0|1|0|1|
171398|3976|178194.61|1995-08-02|0|1995|0|0|1|1|1|
171399|3346|190304.35|1993-06-03|0|1993|1|0|1|0|1|
171424|562|96395.09|1996-05-30|0|1996|0|0|1|1|1|
171425|1720|322766.51|1997-11-09|0|1997|0|0|1|0|1|
171426|4433|228094.85|1997-01-22|0|1997|0|0|1|0|1|
171427|2395|150763.41|1994-12-18|0|1994|1|0|1|0|1|
171428|3112|146692.50|1997-04-23|0|1997|0|0|1|0|1|
171429|3602|226860.70|1996-07-20|0|1996|0|0|1|1|1|
171430|1816|54625.05|1997-06-09|0|1997|0|0|1|0|1|
171431|2233|177203.83|1993-07-26|0|1993|1|0|1|0|1|
171456|4078|122594.12|1997-11-13|0|1997|0|0|1|0|1|
171457|821|120627.55|1998-01-15|0|1998|0|0|1|0|1|
171458|1831|20172.87|1993-11-29|0|1993|1|0|1|0|1|
171459|623|364794.51|1998-05-04|0|1998|0|0|1|0|1|
171460|199|143161.80|1996-01-05|0|1996|0|0|1|1|1|
171461|1339|46405.24|1997-01-24|0|1997|0|0|1|0|1|
171462|4717|209294.30|1992-08-28|0|1992|1|0|1|0|1|
171463|1960|250031.64|1997-09-17|0|1997|0|0|1|0|1|
171488|3277|65824.02|1997-01-08|0|1997|0|0|1|0|1|
171489|892|81790.21|1992-08-14|0|1992|1|0|1|0|1|
171490|3227|32515.03|1998-04-20|0|1998|0|0|1|0|1|
171491|2116|90789.27|1992-06-03|0|1992|1|0|1|0|1|
171492|277|122766.98|1994-01-12|0|1994|1|0|1|0|1|
171493|2323|288355.28|1993-10-13|0|1993|1|1|1|0|1|
171494|2006|52260.39|1992-06-17|0|1992|1|0|1|0|1|
171495|4343|22554.30|1995-02-16|0|1995|1|0|1|1|1|
171520|2708|109929.67|1992-10-26|0|1992|1|0|1|0|1|
171521|182|20830.90|1996-06-26|0|1996|0|0|1|1|1|
171522|2161|304397.87|1992-11-15|0|1992|1|0|1|0|1|
171523|4810|66689.47|1997-06-19|0|1997|0|0|1|0|1|
171524|421|261576.66|1998-03-13|0|1998|0|0|1|0|1|
171525|4655|209076.20|1997-04-16|0|1997|0|0|1|0|1|
171526|328|32241.95|1996-01-29|0|1996|0|0|1|1|1|
171527|4670|225696.86|1997-02-26|0|1997|0|0|1|0|1|
171552|3794|260687.00|1992-09-03|0|1992|1|0|1|0|1|
171553|3655|214322.07|1998-01-24|0|1998|0|0|1|0|1|
171554|718|178837.57|1997-01-28|0|1997|0|0|1|0|1|
171555|2251|29929.88|1995-02-10|0|1995|1|0|1|1|1|
171556|4174|172105.92|1993-07-27|0|1993|1|0|1|0|1|
171557|4561|11485.46|1995-10-31|0|1995|0|0|1|1|1|
171558|3316|170032.68|1996-08-31|0|1996|0|0|1|1|1|
171559|2680|230706.77|1996-05-08|0|1996|0|0|1|1|1|
171584|695|66786.19|1996-03-25|0|1996|0|0|1|1|1|
171585|914|270908.23|1992-11-07|0|1992|1|0|1|0|1|
171586|3997|23445.50|1998-06-25|0|1998|0|0|1|0|1|
171587|2911|281227.13|1998-01-11|0|1998|0|0|1|0|1|
171588|2810|92324.77|1994-07-29|0|1994|1|0|1|0|1|
171589|3476|227171.86|1995-03-23|0|1995|0|0|1|1|1|
171590|2321|73593.22|1995-03-02|0|1995|1|0|1|1|1|
171591|4672|76485.53|1996-10-08|0|1996|0|0|1|1|1|
171616|2968|40325.57|1993-07-24|0|1993|1|0|1|0|1|
171617|4822|23808.07|1997-10-29|0|1997|0|0|1|0|1|
171618|1474|45759.20|1997-09-15|0|1997|0|0|1|0|1|
171619|2029|53384.48|1996-02-17|0|1996|0|0|1|1|1|
171620|1210|184476.40|1992-11-26|0|1992|1|0|1|0|1|
171621|4189|184880.42|1992-09-14|0|1992|1|0|1|0|1|
171622|2065|14007.90|1994-06-16|0|1994|1|0|1|0|1|
171623|1469|58917.19|1998-05-29|0|1998|0|0|1|0|1|
171648|1636|185209.27|1998-04-19|0|1998|0|0|1|0|1|
171649|3686|158505.38|1993-11-30|0|1993|1|0|1|0|1|
171650|1844|20862.13|1993-04-01|0|1993|1|0|1|0|1|
171651|4633|271807.26|1997-05-22|0|1997|0|0|1|0|1|
171652|4603|130375.28|1995-10-23|0|1995|0|0|1|1|1|
171653|2987|67699.63|1996-01-14|0|1996|0|0|1|1|1|
171654|871|46987.25|1993-06-28|0|1993|1|0|1|0|1|
171655|757|64259.20|1997-12-01|0|1997|0|0|1|0|1|
171680|2479|161919.70|1997-06-10|0|1997|0|0|1|0|1|
171681|2129|95553.07|1996-12-10|0|1996|0|0|1|1|1|
171682|2635|46786.87|1997-06-19|0|1997|0|0|1|0|1|
171683|3638|188802.55|1996-05-20|0|1996|0|0|1|1|1|
171684|3032|213305.11|1994-10-17|0|1994|1|0|1|0|1|
171685|4055|231242.42|1994-11-21|0|1994|1|0|1|0|1|
171686|1694|37329.57|1995-09-12|0|1995|0|0|1|1|1|
171687|670|253651.81|1995-02-11|0|1995|1|0|1|1|1|
171712|896|279696.84|1993-07-11|0|1993|1|0|1|0|1|
171713|2752|35893.31|1994-06-17|0|1994|1|0|1|0|1|
171714|1963|172061.24|1992-05-27|0|1992|1|0|1|0|1|
171715|3142|324124.69|1993-11-21|0|1993|1|0|1|0|1|
171716|865|57135.21|1992-05-17|0|1992|1|0|1|0|1|
171717|1183|79766.32|1993-06-16|0|1993|1|0|1|0|1|
171718|3286|21538.75|1997-01-17|0|1997|0|0|1|0|1|
171719|1583|91079.07|1996-01-14|0|1996|0|0|1|1|1|
171744|199|77948.66|1995-05-31|0|1995|0|0|1|1|1|
171745|4142|259907.01|1996-10-18|0|1996|0|0|1|1|1|
171746|1972|138179.06|1995-08-02|0|1995|0|0|1|1|1|
171747|4631|98857.74|1998-01-06|0|1998|0|0|1|0|1|
171748|2443|130371.41|1994-08-08|0|1994|1|0|1|0|1|
171749|1628|191361.29|1997-08-29|0|1997|0|0|1|0|1|
171750|2911|206592.06|1997-11-02|0|1997|0|0|1|0|1|
171751|2654|91870.79|1993-03-13|0|1993|1|0|1|0|1|
171776|602|85139.33|1993-07-23|0|1993|1|0|1|0|1|
171777|4693|189356.22|1997-01-15|0|1997|0|0|1|0|1|
171778|3074|159381.78|1993-12-07|0|1993|1|0|1|0|1|
171779|110|153270.62|1993-04-06|0|1993|1|0|1|0|1|
171780|991|152561.04|1996-08-04|0|1996|0|0|1|1|1|
171781|3436|38505.88|1995-05-14|0|1995|0|0|1|1|1|
171782|4327|358067.32|1997-02-17|0|1997|0|0|1|0|1|
171783|2974|30977.66|1994-05-01|0|1994|1|0|1|0|1|
171808|1442|91078.40|1996-12-02|0|1996|0|0|1|1|1|
171809|2956|58624.63|1998-02-08|0|1998|0|0|1|0|1|
171810|214|341371.68|1994-08-24|0|1994|1|0|1|0|1|
171811|3901|42801.11|1995-05-02|0|1995|0|0|1|1|1|
171812|4180|189333.90|1992-06-01|0|1992|1|0|1|0|1|
171813|2851|187814.65|1998-06-23|0|1998|0|0|1|0|1|
171814|922|198416.36|1992-01-22|0|1992|1|0|1|0|1|
171815|1313|153973.96|1994-05-07|0|1994|1|0|1|0|1|
171840|188|44382.11|1997-02-26|0|1997|0|0|1|0|1|
171841|2635|52942.43|1992-11-02|0|1992|1|0|1|0|1|
171842|550|230986.10|1994-09-22|0|1994|1|0|1|0|1|
171843|2581|190928.96|1992-08-27|0|1992|1|0|1|0|1|
171844|3538|126619.57|1994-04-26|0|1994|1|0|1|0|1|
171845|2179|48597.08|1994-12-01|0|1994|1|0|1|0|1|
171846|4621|85922.56|1996-05-12|0|1996|0|0|1|1|1|
171847|742|214327.02|1995-11-16|0|1995|0|0|1|1|1|
