22
l_orderkey|l_partkey|l_suppkey|l_linenumber|l_quantity|l_extendedprice|l_discount|l_tax|l_returnflag|l_linestatus|l_shipdate|l_commitdate|l_receiptdate|l_shipinstruct|l_shipmode|l_comment|q3_annot|q10_annot|q18_annot|q8_annot|q9_annot1|q9_annot2|
5473|70|1|2|27.00|2619.19|0.01|0.03|A|F|1992-04-06|1992-04-26|1992-04-29|TAKE BACK RETURN|MAIL|the deposits. warthogs wake fur|0|0|0|2593|2593|27|
5473|15|5|3|33.00|3019.53|0.09|0.00|R|F|1992-05-18|1992-06-10|1992-06-13|TAKE BACK RETURN|MAIL|efully above the even, |0|2748|0|2748|2748|33|
5474|184|5|1|38.00|4119.88|0.01|0.08|A|F|1992-07-15|1992-07-16|1992-07-20|NONE|REG AIR| slyly beneath |0|0|0|4079|4079|38|
5474|94|8|2|10.00|994.09|0.06|0.00|R|F|1992-08-08|1992-08-10|1992-08-24|TAKE BACK RETURN|TRUCK|pinto bean|0|934|0|934|934|10|
5474|48|1|3|31.00|2938.92|0.00|0.08|R|F|1992-08-02|1992-07-12|1992-08-04|NONE|TRUCK|the furiously express ideas. speci|0|2939|0|2939|2939|31|
5474|90|1|4|46.00|4554.41|0.03|0.04|A|F|1992-06-07|1992-07-11|1992-06-22|NONE|TRUCK|nstructions. furio|0|0|0|4418|4418|46|
5475|183|4|1|10.00|1083.18|0.09|0.08|N|O|1996-07-19|1996-08-22|1996-07-23|COLLECT COD|AIR|ding to the deposits wake fina|986|0|0|986|986|10|
5476|48|1|1|13.00|1232.45|0.01|0.04|N|O|1997-12-27|1997-12-08|1997-12-29|COLLECT COD|TRUCK|iously special ac|1220|0|0|1220|1220|13|
5476|20|4|2|17.00|1564.03|0.10|0.01|N|O|1998-02-02|1998-01-28|1998-02-14|COLLECT COD|FOB|ng dependencies until the f|1408|0|0|1408|1408|17|
5477|80|8|1|20.00|1960.16|0.03|0.01|N|O|1998-03-21|1998-02-09|1998-04-07|TAKE BACK RETURN|SHIP|platelets about the ironic|1901|0|0|1901|1901|20|
5477|77|7|2|21.00|2051.85|0.03|0.00|N|O|1998-01-28|1998-02-15|1998-02-24|TAKE BACK RETURN|SHIP|blate slyly. silent|1990|0|0|1990|1990|21|
5477|134|5|3|31.00|3205.80|0.04|0.01|N|O|1998-01-11|1998-01-30|1998-02-04|DELIVER IN PERSON|MAIL| special Tiresias cajole furiously. pending|3078|0|0|3078|3078|31|
5477|193|6|4|16.00|1749.10|0.00|0.01|N|O|1998-03-07|1998-03-12|1998-04-06|COLLECT COD|RAIL|regular, s|1749|0|0|1749|1749|16|
5477|96|9|5|23.00|2291.01|0.00|0.06|N|O|1998-01-04|1998-02-23|1998-01-24|NONE|REG AIR|telets wake blithely ab|2291|0|0|2291|2291|23|
5477|121|6|6|19.00|1940.13|0.10|0.03|N|O|1998-02-03|1998-01-30|1998-03-04|TAKE BACK RETURN|MAIL|ost carefully packages.|1746|0|0|1746|1746|19|
5478|8|9|1|39.00|3541.20|0.09|0.06|N|O|1996-08-19|1996-06-25|1996-09-08|DELIVER IN PERSON|SHIP|s. furiously |3222|0|0|3222|3222|39|
5478|2|5|2|47.00|4239.40|0.10|0.01|N|O|1996-08-15|1996-07-12|1996-08-31|NONE|RAIL| instructions; slyly even accounts hagg|3815|0|0|3815|3815|47|
5478|119|3|3|25.00|2547.78|0.09|0.07|N|O|1996-06-08|1996-07-12|1996-07-07|NONE|TRUCK|unusual, pending requests haggle accoun|2318|0|0|2318|2318|25|
5479|138|4|1|50.00|5190.65|0.02|0.02|A|F|1993-12-24|1994-02-14|1994-01-18|DELIVER IN PERSON|MAIL|ironic gifts. even dependencies sno|0|0|0|5087|5087|50|
5479|104|5|2|19.00|1907.79|0.05|0.03|A|F|1994-01-22|1994-03-07|1994-02-11|DELIVER IN PERSON|SHIP|arefully bo|0|0|0|1812|1812|19|
5504|68|5|1|4.00|387.22|0.10|0.07|A|F|1993-04-30|1993-03-01|1993-05-22|DELIVER IN PERSON|AIR|into beans boost. |0|0|0|348|348|4|
5504|177|8|2|7.00|754.02|0.03|0.05|R|F|1993-04-25|1993-03-15|1993-05-06|NONE|TRUCK|packages detect furiously express reques|0|731|0|731|731|7|
5504|160|2|3|29.00|3074.46|0.05|0.03|A|F|1993-01-28|1993-02-13|1993-02-27|NONE|SHIP|ajole carefully. care|0|0|0|2921|2921|29|
5505|25|8|1|43.00|3977.59|0.07|0.01|N|O|1997-12-30|1997-11-28|1998-01-09|TAKE BACK RETURN|TRUCK|y alongside of the special requests.|3699|0|0|3699|3699|43|
5505|182|3|2|33.00|3571.19|0.05|0.08|N|O|1998-01-11|1997-11-11|1998-01-30|TAKE BACK RETURN|AIR|ithely unusual excuses integrat|3393|0|0|3393|3393|33|
5505|155|10|3|10.00|1055.15|0.06|0.01|N|O|1997-10-28|1997-11-27|1997-10-29|DELIVER IN PERSON|AIR| furiously special asym|992|0|0|992|992|10|
5505|40|1|4|18.00|1692.07|0.04|0.04|N|O|1997-10-25|1997-12-12|1997-10-30|TAKE BACK RETURN|RAIL| to the quickly express pac|1624|0|0|1624|1624|18|
5505|162|9|5|46.00|4885.94|0.05|0.00|N|O|1998-01-06|1997-11-04|1998-02-04|TAKE BACK RETURN|SHIP|usly ironic dependencies haggle across |4642|0|0|4642|4642|46|
5506|140|1|1|2.00|208.03|0.00|0.03|R|F|1994-02-04|1994-01-13|1994-02-17|COLLECT COD|MAIL|onic theodolites are fluffil|0|208|0|208|208|2|
5506|160|1|2|6.00|636.10|0.07|0.06|R|F|1994-02-21|1994-01-30|1994-02-27|DELIVER IN PERSON|MAIL|hely according to the furiously unusua|0|592|0|592|592|6|
5507|10|5|1|23.00|2093.02|0.05|0.04|N|O|1998-09-04|1998-07-04|1998-09-18|TAKE BACK RETURN|AIR|ously slow packages poach whithout the|1988|0|0|1988|1988|23|
5507|138|9|2|48.00|4983.02|0.03|0.01|N|O|1998-08-03|1998-08-10|1998-08-24|DELIVER IN PERSON|AIR|yly idle deposits. final, final fox|4834|0|0|4834|4834|48|
5507|45|2|3|4.00|378.02|0.04|0.06|N|O|1998-06-06|1998-07-02|1998-06-27|TAKE BACK RETURN|RAIL|into beans are|363|0|0|363|363|4|
5507|67|6|4|22.00|2127.53|0.07|0.01|N|O|1998-07-08|1998-08-10|1998-07-22|DELIVER IN PERSON|TRUCK|gular ideas. carefully unu|1979|0|0|1979|1979|22|
5507|132|3|5|48.00|4954.22|0.06|0.01|N|O|1998-07-21|1998-07-15|1998-07-31|DELIVER IN PERSON|SHIP|uriously regular acc|4657|0|0|4657|4657|48|
5508|117|7|1|4.00|406.84|0.10|0.04|N|O|1996-09-01|1996-08-02|1996-09-17|COLLECT COD|AIR|fluffily about the even |366|0|0|366|366|4|
5509|197|10|1|3.00|329.16|0.03|0.02|A|F|1994-06-14|1994-05-11|1994-06-17|NONE|SHIP| quickly fin|0|0|0|319|319|3|
5509|99|3|2|17.00|1698.45|0.03|0.07|R|F|1994-07-01|1994-06-30|1994-07-31|COLLECT COD|AIR|ccounts wake ar|0|1647|0|1647|1647|17|
5509|93|7|3|30.00|2979.27|0.04|0.04|A|F|1994-07-23|1994-06-01|1994-08-08|NONE|AIR|counts haggle pinto beans. furiously |0|0|0|2860|2860|30|
5509|100|3|4|45.00|4500.45|0.00|0.07|A|F|1994-07-24|1994-05-28|1994-08-20|COLLECT COD|AIR|counts sleep. f|0|0|0|4500|4500|45|
5509|156|8|5|35.00|3696.53|0.04|0.03|A|F|1994-04-17|1994-06-29|1994-04-24|COLLECT COD|RAIL|c accounts. ca|0|0|0|3549|3549|35|
5510|16|6|1|8.00|732.81|0.01|0.01|A|F|1993-03-16|1993-03-29|1993-03-24|DELIVER IN PERSON|FOB|n packages boost sly|0|0|0|725|725|8|
5510|20|10|2|46.00|4232.09|0.02|0.07|A|F|1993-03-12|1993-02-09|1993-03-19|NONE|TRUCK|silent packages cajole doggedly regular |0|0|0|4147|4147|46|
5510|162|3|3|47.00|4992.15|0.03|0.01|A|F|1993-01-20|1993-03-25|1993-02-15|DELIVER IN PERSON|SHIP|riously even requests. slyly bold accou|0|0|0|4842|4842|47|
5510|24|7|4|29.00|2679.66|0.09|0.08|A|F|1993-02-28|1993-03-28|1993-03-12|COLLECT COD|AIR|lithely fluffily ironic req|0|0|0|2438|2438|29|
5511|165|4|1|16.00|1704.26|0.10|0.05|A|F|1995-02-02|1995-01-06|1995-02-19|TAKE BACK RETURN|RAIL|thely bold theodolites |0|0|0|1534|1534|16|
5511|165|10|2|31.00|3302.00|0.09|0.01|A|F|1995-02-23|1995-01-21|1995-03-02|COLLECT COD|REG AIR|gular excuses. fluffily even pinto beans c|0|0|0|3005|3005|31|
5511|128|3|3|49.00|5037.79|0.05|0.05|R|F|1994-12-21|1995-01-27|1994-12-26|NONE|REG AIR|bout the requests. theodolites |0|4786|0|4786|4786|49|
5511|122|7|4|4.00|408.85|0.08|0.02|R|F|1994-12-28|1995-01-16|1995-01-24|TAKE BACK RETURN|RAIL|lphins. carefully blithe de|0|376|0|376|376|4|
5511|9|2|5|23.00|2090.70|0.10|0.07|A|F|1995-03-11|1995-01-21|1995-03-27|TAKE BACK RETURN|TRUCK|ing dugouts |0|0|0|1882|1882|23|
5511|188|9|6|5.00|544.09|0.08|0.05|R|F|1994-12-29|1995-01-16|1995-01-24|DELIVER IN PERSON|MAIL|al theodolites. blithely final de|0|501|0|501|501|5|
5511|143|2|7|23.00|2399.22|0.02|0.07|R|F|1995-02-03|1995-01-05|1995-02-18|COLLECT COD|REG AIR|ully deposits. warthogs hagg|0|2351|0|2351|2351|23|
5536|90|1|1|14.00|1386.13|0.08|0.06|N|O|1998-05-18|1998-05-08|1998-06-05|COLLECT COD|MAIL|instructions sleep |1275|0|0|1275|1275|14|
5536|62|1|2|20.00|1924.12|0.08|0.04|N|O|1998-05-08|1998-05-10|1998-05-31|DELIVER IN PERSON|REG AIR|equests mo|1770|0|0|1770|1770|20|
5536|197|9|3|35.00|3840.17|0.07|0.02|N|O|1998-05-19|1998-06-08|1998-06-05|NONE|MAIL|c, final theo|3571|0|0|3571|3571|35|
5536|9|10|4|30.00|2727.00|0.05|0.07|N|O|1998-04-15|1998-05-23|1998-05-03|NONE|FOB|arefully regular theodolites according|2591|0|0|2591|2591|30|
5536|141|2|5|11.00|1145.25|0.02|0.08|N|O|1998-03-18|1998-05-12|1998-03-28|TAKE BACK RETURN|FOB| snooze furio|1122|0|0|1122|1122|11|
5537|45|8|1|10.00|945.04|0.05|0.08|N|O|1997-01-13|1996-12-25|1997-01-28|TAKE BACK RETURN|AIR| sleep carefully slyly bold depos|898|0|0|898|898|10|
5537|150|9|2|15.00|1575.23|0.07|0.04|N|O|1997-01-13|1996-12-25|1997-01-27|COLLECT COD|AIR|eposits. permanently pending packag|1465|0|0|1465|1465|15|
5537|151|6|3|39.00|4099.49|0.03|0.00|N|O|1996-12-17|1996-11-08|1997-01-15|COLLECT COD|REG AIR| slyly bold packages are. qu|3977|0|0|3977|3977|39|
5537|97|1|4|38.00|3788.94|0.01|0.00|N|O|1996-11-06|1996-11-23|1996-11-12|TAKE BACK RETURN|MAIL|s above the carefully ironic deposits |3751|0|0|3751|3751|38|
5538|154|9|1|42.00|4427.43|0.05|0.00|A|F|1994-04-08|1994-03-17|1994-05-05|DELIVER IN PERSON|REG AIR|vely ironic accounts. furiously unusual acc|0|0|0|4206|4206|42|
5538|121|2|2|4.00|408.45|0.02|0.03|R|F|1994-03-21|1994-02-17|1994-04-11|TAKE BACK RETURN|REG AIR|ithely along the c|0|400|0|400|400|4|
5538|19|3|3|38.00|3492.24|0.03|0.06|R|F|1994-03-17|1994-02-11|1994-04-10|TAKE BACK RETURN|FOB|ular pinto beans. silent ideas above |0|3387|0|3387|3387|38|
5538|78|6|4|9.00|880.26|0.00|0.01|R|F|1993-12-26|1994-01-31|1994-01-03|TAKE BACK RETURN|REG AIR|encies across the blithely fina|0|880|0|880|880|9|
5539|65|10|1|42.00|4053.25|0.10|0.08|A|F|1994-09-29|1994-09-17|1994-10-20|DELIVER IN PERSON|RAIL|ons across the carefully si|0|0|0|3648|3648|42|
5540|181|2|1|42.00|4540.96|0.02|0.08|N|O|1996-11-12|1996-12-18|1996-12-05|TAKE BACK RETURN|RAIL|ss dolphins haggle |4450|0|0|4450|4450|42|
5540|102|3|2|2.00|200.42|0.06|0.02|N|O|1996-12-12|1997-01-09|1996-12-25|DELIVER IN PERSON|MAIL|nic asymptotes could hav|188|0|0|188|188|2|
5540|64|3|3|19.00|1831.71|0.01|0.03|N|O|1997-02-06|1996-11-18|1997-02-20|DELIVER IN PERSON|SHIP| slyly slyl|1813|0|0|1813|1813|19|
5540|72|10|4|24.00|2332.97|0.10|0.05|N|O|1997-01-09|1996-12-02|1997-01-23|COLLECT COD|FOB|deposits! ironic depths may engage-- b|2100|0|0|2100|2100|24|
5541|96|8|1|39.00|3884.75|0.08|0.05|N|O|1997-11-17|1997-12-27|1997-12-11|TAKE BACK RETURN|RAIL|ding theodolites haggle against the slyly |3574|0|0|3574|3574|39|
5542|189|10|1|6.00|653.51|0.03|0.01|N|O|1996-06-14|1996-05-28|1996-07-11|DELIVER IN PERSON|TRUCK| foxes doubt. theodolites ca|634|0|0|634|634|6|
5543|143|10|1|14.00|1460.40|0.02|0.03|R|F|1993-10-09|1993-12-09|1993-10-21|NONE|SHIP|ecial reque|0|1431|0|1431|1431|14|
5543|162|7|2|22.00|2336.75|0.04|0.00|A|F|1993-11-06|1993-11-02|1993-12-02|DELIVER IN PERSON|SHIP|instructions. deposits use quickly. ir|0|0|0|2243|2243|22|
5543|67|6|3|3.00|290.12|0.08|0.05|R|F|1993-11-18|1993-11-05|1993-12-17|NONE|FOB|ress, even |0|267|0|267|267|3|
5543|147|10|4|8.00|837.71|0.05|0.01|R|F|1993-10-28|1993-11-18|1993-11-07|NONE|SHIP|totes? iron|0|796|0|796|796|8|
5543|80|1|5|32.00|3136.26|0.03|0.03|R|F|1993-10-04|1993-11-14|1993-11-03|DELIVER IN PERSON|AIR|ully around the |0|3042|0|3042|3042|32|
5543|184|5|6|1.00|108.42|0.03|0.07|A|F|1993-10-29|1993-11-11|1993-11-23|TAKE BACK RETURN|FOB|uriously. slyly|0|0|0|105|105|1|
5543|129|8|7|39.00|4013.57|0.06|0.00|R|F|1993-10-07|1993-11-15|1993-10-28|TAKE BACK RETURN|MAIL|l excuses are furiously. slyly unusual requ|0|3773|0|3773|3773|39|
5568|166|5|1|50.00|5330.80|0.05|0.05|N|O|1995-07-14|1995-09-04|1995-08-03|COLLECT COD|TRUCK|furious ide|5064|0|0|5064|5064|50|
5568|44|5|2|18.00|1699.27|0.01|0.08|N|O|1995-08-19|1995-08-18|1995-08-24|DELIVER IN PERSON|SHIP|structions haggle. carefully regular |1682|0|0|1682|1682|18|
5568|89|10|3|35.00|3461.78|0.08|0.07|N|O|1995-09-17|1995-09-04|1995-10-14|NONE|SHIP|lyly. blit|3185|0|0|3185|3185|35|
5569|29|4|1|25.00|2322.55|0.10|0.03|R|F|1993-06-29|1993-07-18|1993-07-05|TAKE BACK RETURN|TRUCK| deposits cajole above|0|2090|0|2090|2090|25|
5569|58|10|2|26.00|2490.93|0.09|0.06|A|F|1993-08-21|1993-07-22|1993-09-09|DELIVER IN PERSON|MAIL|pitaphs. ironic req|0|0|0|2267|2267|26|
5569|55|3|3|48.00|4584.24|0.02|0.03|R|F|1993-06-16|1993-06-15|1993-07-09|COLLECT COD|SHIP|the fluffily|0|4493|0|4493|4493|48|
5569|147|10|4|19.00|1989.57|0.10|0.08|R|F|1993-07-30|1993-06-21|1993-08-13|TAKE BACK RETURN|FOB| detect ca|0|1791|0|1791|1791|19|
5569|59|1|5|15.00|1438.58|0.02|0.06|A|F|1993-06-29|1993-07-06|1993-07-05|DELIVER IN PERSON|MAIL|lithely bold requests boost fur|0|0|0|1410|1410|15|
5570|161|6|1|37.00|3926.29|0.08|0.02|N|O|1996-08-29|1996-10-23|1996-09-11|NONE|RAIL|y ironic pin|3612|0|0|3612|3612|37|
5570|39|10|2|15.00|1408.55|0.09|0.02|N|O|1996-10-04|1996-10-05|1996-10-28|TAKE BACK RETURN|REG AIR|beans nag slyly special, regular pack|1282|0|0|1282|1282|15|
5570|60|1|3|29.00|2784.17|0.02|0.05|N|O|1996-10-12|1996-10-20|1996-11-08|TAKE BACK RETURN|SHIP|he silent, enticing requests.|2728|0|0|2728|2728|29|
5571|154|2|1|32.00|3373.28|0.05|0.01|R|F|1992-12-25|1993-03-01|1993-01-23|NONE|FOB| the blithely even packages nag q|0|3205|0|3205|3205|32|
5571|94|8|2|31.00|3081.68|0.09|0.07|R|F|1993-01-05|1993-01-18|1993-02-04|DELIVER IN PERSON|SHIP|uffily even accounts. quickly re|0|2804|0|2804|2804|31|
5571|92|6|3|18.00|1785.76|0.10|0.05|R|F|1993-03-11|1993-02-28|1993-04-03|COLLECT COD|REG AIR|uests haggle furiously pending d|0|1607|0|1607|1607|18|
5572|22|1|1|24.00|2212.85|0.08|0.08|R|F|1994-10-30|1994-10-02|1994-11-27|TAKE BACK RETURN|MAIL|ests cajole. evenly ironic exc|0|2036|0|2036|2036|24|
5572|172|10|2|27.00|2894.86|0.03|0.04|A|F|1994-08-29|1994-09-10|1994-08-30|TAKE BACK RETURN|SHIP| accounts. carefully final accoun|0|0|0|2808|2808|27|
5572|87|8|3|19.00|1875.45|0.10|0.00|A|F|1994-08-12|1994-10-07|1994-09-01|DELIVER IN PERSON|RAIL|es. final, final requests wake blithely ag|0|0|0|1688|1688|19|
5572|135|1|4|46.00|4761.60|0.02|0.01|R|F|1994-09-08|1994-10-14|1994-10-01|NONE|REG AIR|ully regular platelet|0|4666|0|4666|4666|46|
5572|24|3|5|34.00|3141.67|0.10|0.08|R|F|1994-10-22|1994-08-16|1994-11-08|NONE|TRUCK|asymptotes integrate. s|0|2828|0|2828|2828|34|
5572|101|2|6|14.00|1401.54|0.04|0.05|A|F|1994-11-02|1994-09-20|1994-11-03|COLLECT COD|RAIL|he fluffily express packages. fluffily fina|0|0|0|1345|1345|14|
5572|26|1|7|24.00|2222.45|0.01|0.05|R|F|1994-09-26|1994-09-04|1994-10-22|DELIVER IN PERSON|FOB| beans. foxes sleep fluffily across th|0|2200|0|2200|2200|24|
5573|21|6|1|32.00|2947.26|0.05|0.07|N|O|1996-09-30|1996-10-25|1996-10-15|DELIVER IN PERSON|RAIL|egular depths haggl|2800|0|0|2800|2800|32|
5573|50|3|2|2.00|190.01|0.01|0.07|N|O|1996-08-26|1996-09-29|1996-09-04|COLLECT COD|TRUCK| even foxes. specia|188|0|0|188|188|2|
5573|11|8|3|46.00|4190.65|0.06|0.01|N|O|1996-11-04|1996-10-02|1996-11-15|DELIVER IN PERSON|MAIL|s haggle qu|3939|0|0|3939|3939|46|
5573|169|4|4|43.00|4597.39|0.10|0.03|N|O|1996-10-22|1996-11-03|1996-11-02|TAKE BACK RETURN|FOB| furiously pending packages against |4138|0|0|4138|4138|43|
5573|138|9|5|43.00|4463.96|0.05|0.04|N|O|1996-09-09|1996-09-24|1996-09-28|COLLECT COD|AIR| bold package|4241|0|0|4241|4241|43|
5574|185|6|1|46.00|4991.83|0.02|0.07|A|F|1992-06-20|1992-04-19|1992-07-11|NONE|FOB|arefully express requests wake furiousl|0|0|0|4892|4892|46|
5574|33|4|2|21.00|1959.36|0.05|0.08|A|F|1992-03-22|1992-04-26|1992-04-16|TAKE BACK RETURN|TRUCK|fully final dugouts. express foxes nag |0|0|0|1861|1861|21|
5574|119|6|3|27.00|2751.60|0.10|0.06|R|F|1992-05-08|1992-05-19|1992-06-05|TAKE BACK RETURN|REG AIR|ecial realms. furiously entici|0|2476|0|2476|2476|27|
5574|94|6|4|14.00|1391.73|0.09|0.01|R|F|1992-05-20|1992-04-09|1992-05-23|COLLECT COD|REG AIR| use slyly carefully special requests? slyl|0|1266|0|1266|1266|14|
5574|85|6|5|19.00|1871.65|0.05|0.03|A|F|1992-05-28|1992-04-24|1992-06-11|TAKE BACK RETURN|REG AIR|old deposits int|0|0|0|1778|1778|19|
5575|58|10|1|7.00|670.64|0.01|0.07|N|O|1995-10-01|1995-09-30|1995-10-06|NONE|FOB|s. slyly pending theodolites prin|664|0|0|664|664|7|
5575|31|7|2|23.00|2141.37|0.04|0.02|N|O|1995-10-26|1995-10-09|1995-11-13|TAKE BACK RETURN|AIR|enticingly final requests. ironically|2056|0|0|2056|2056|23|
5575|63|8|3|16.00|1540.90|0.00|0.07|N|O|1995-08-17|1995-10-14|1995-08-30|NONE|RAIL|jole boldly beyond the final as|1541|0|0|1541|1541|16|
5575|110|1|4|7.00|707.08|0.01|0.04|N|O|1995-10-15|1995-09-14|1995-10-18|DELIVER IN PERSON|RAIL|special requests. final, final |700|0|0|700|700|7|
5600|187|8|1|34.00|3696.41|0.02|0.00|N|O|1997-03-22|1997-04-05|1997-04-09|TAKE BACK RETURN|MAIL|ly above the stealthy ideas. permane|3622|0|0|3622|3622|34|
5600|8|5|2|19.00|1725.20|0.00|0.01|N|O|1997-04-10|1997-03-24|1997-04-16|TAKE BACK RETURN|TRUCK|dencies. carefully p|1725|0|0|1725|1725|19|
5601|38|4|1|29.00|2720.29|0.09|0.04|A|F|1992-04-06|1992-02-24|1992-04-29|DELIVER IN PERSON|TRUCK| ironic ideas. final|0|0|0|2475|2475|29|
5601|164|1|2|45.00|4788.72|0.10|0.07|A|F|1992-03-25|1992-04-03|1992-04-04|TAKE BACK RETURN|MAIL|ts-- blithely final accounts cajole. carefu|0|0|0|4310|4310|45|
5601|73|4|3|38.00|3697.67|0.07|0.00|A|F|1992-01-08|1992-03-01|1992-01-09|TAKE BACK RETURN|REG AIR|ter the evenly final deposit|0|0|0|3439|3439|38|
5601|148|5|4|12.00|1257.77|0.03|0.01|A|F|1992-02-27|1992-03-16|1992-03-27|COLLECT COD|TRUCK|ep carefully a|0|0|0|1220|1220|12|
5602|176|4|1|9.00|968.55|0.08|0.03|N|O|1997-10-14|1997-09-14|1997-11-11|COLLECT COD|FOB|lar foxes; quickly ironic ac|891|0|0|891|891|9|
5602|62|7|2|31.00|2982.39|0.04|0.08|N|O|1997-09-04|1997-10-24|1997-09-07|NONE|TRUCK|rate fluffily regular platelets. blithel|2863|0|0|2863|2863|31|
5602|68|5|3|30.00|2904.18|0.04|0.00|N|O|1997-09-20|1997-10-25|1997-10-12|DELIVER IN PERSON|FOB|e slyly even packages. careful|2788|0|0|2788|2788|30|
5603|98|2|1|50.00|4990.45|0.03|0.02|A|F|1992-10-06|1992-08-20|1992-10-08|COLLECT COD|SHIP|final theodolites accor|0|0|0|4841|4841|50|
5603|116|6|2|49.00|4978.94|0.06|0.05|A|F|1992-06-24|1992-07-28|1992-07-01|DELIVER IN PERSON|FOB|fully silent requests. carefully fin|0|0|0|4680|4680|49|
5603|32|8|3|49.00|4566.95|0.00|0.02|R|F|1992-10-07|1992-07-21|1992-10-10|DELIVER IN PERSON|TRUCK|nic, pending dependencies print|0|4567|0|4567|4567|49|
5604|136|7|1|44.00|4558.97|0.05|0.01|N|O|1998-08-06|1998-07-08|1998-09-04|NONE|RAIL|efully ironi|4331|0|0|4331|4331|44|
5604|136|2|2|49.00|5077.04|0.10|0.00|N|O|1998-05-02|1998-07-07|1998-05-20|NONE|FOB|ove the regula|4569|0|0|4569|4569|49|
5604|78|8|3|10.00|978.07|0.07|0.05|N|O|1998-08-03|1998-06-23|1998-08-04|COLLECT COD|SHIP|ly final realms wake blit|910|0|0|910|910|10|
5605|87|8|1|50.00|4935.40|0.08|0.05|N|O|1996-08-26|1996-10-15|1996-09-04|TAKE BACK RETURN|RAIL|instructions sleep carefully ironic req|4541|0|0|4541|4541|50|
5605|151|2|2|7.00|735.81|0.06|0.01|N|O|1996-12-13|1996-10-13|1996-12-15|TAKE BACK RETURN|FOB|lowly special courts nag among the furi|692|0|0|692|692|7|
5605|173|2|3|3.00|321.95|0.01|0.02|N|O|1996-09-01|1996-10-02|1996-09-20|TAKE BACK RETURN|AIR|posits. accounts boost. t|319|0|0|319|319|3|
5605|55|3|4|45.00|4297.73|0.00|0.01|N|O|1996-09-05|1996-10-04|1996-09-13|COLLECT COD|FOB|ly unusual instructions. carefully ironic p|4298|0|0|4298|4298|45|
5605|70|7|5|39.00|3783.27|0.00|0.08|N|O|1996-12-13|1996-11-03|1996-12-24|DELIVER IN PERSON|REG AIR|cial deposits. theodolites w|3783|0|0|3783|3783|39|
5605|166|7|6|29.00|3091.86|0.08|0.08|N|O|1996-09-19|1996-10-22|1996-10-06|DELIVER IN PERSON|SHIP| quickly. quickly pending sen|2845|0|0|2845|2845|29|
5606|174|5|1|47.00|5048.60|0.10|0.04|N|O|1996-12-23|1997-01-31|1997-01-20|DELIVER IN PERSON|REG AIR|carefully final foxes. pending, final|4544|0|0|4544|4544|47|
5606|92|3|2|34.00|3373.11|0.09|0.06|N|O|1997-02-23|1997-02-08|1997-03-09|TAKE BACK RETURN|REG AIR|uses. slyly final |3070|0|0|3070|3070|34|
5606|127|8|3|46.00|4724.75|0.04|0.00|N|O|1997-03-11|1997-01-13|1997-03-23|DELIVER IN PERSON|REG AIR|ter the ironic accounts. even, ironic depos|4536|0|0|4536|4536|46|
5606|82|3|4|30.00|2946.24|0.08|0.04|N|O|1997-02-06|1997-01-26|1997-02-16|DELIVER IN PERSON|REG AIR| nag always. blithely express packages |2711|0|0|2711|2711|30|
5606|7|2|5|25.00|2267.50|0.06|0.00|N|O|1996-12-25|1997-01-12|1997-01-11|TAKE BACK RETURN|AIR|breach about the furiously bold |2131|0|0|2131|2131|25|
5606|154|5|6|3.00|316.25|0.04|0.06|N|O|1997-01-11|1997-01-04|1997-02-08|COLLECT COD|AIR| sauternes. asympto|304|0|0|304|304|3|
5606|74|5|7|46.00|4480.72|0.07|0.01|N|O|1997-02-01|1997-01-31|1997-02-15|DELIVER IN PERSON|TRUCK|ow requests wake around the regular accoun|4167|0|0|4167|4167|46|
5607|132|8|1|23.00|2373.90|0.02|0.06|R|F|1992-04-17|1992-02-12|1992-04-30|DELIVER IN PERSON|MAIL|the special, final patterns |0|2326|0|2326|2326|23|
5632|10|3|1|48.00|4368.05|0.06|0.06|N|O|1996-05-08|1996-03-24|1996-06-04|TAKE BACK RETURN|FOB|unts. decoys u|4106|0|0|4106|4106|48|
5632|106|7|2|21.00|2112.81|0.02|0.08|N|O|1996-03-22|1996-03-10|1996-04-10|NONE|AIR|refully regular pinto beans. ironic reques|2071|0|0|2071|2071|21|
5632|67|2|3|24.00|2320.94|0.04|0.06|N|O|1996-03-23|1996-04-02|1996-03-30|TAKE BACK RETURN|MAIL|beans detect. quickly final i|2228|0|0|2228|2228|24|
5633|160|2|1|28.00|2968.45|0.02|0.00|N|O|1998-08-14|1998-07-24|1998-08-26|TAKE BACK RETURN|SHIP|as boost quickly. unusual pinto |2909|0|0|2909|2909|28|
5633|102|3|2|10.00|1002.10|0.09|0.04|N|O|1998-07-15|1998-08-03|1998-08-03|COLLECT COD|AIR|its cajole fluffily fluffily special pinto|912|0|0|912|912|10|
5633|46|7|3|27.00|2554.31|0.03|0.02|N|O|1998-09-28|1998-07-28|1998-10-12|DELIVER IN PERSON|AIR|ructions. even ideas haggle carefully r|2478|0|0|2478|2478|27|
5633|164|5|4|50.00|5320.80|0.02|0.05|N|O|1998-07-23|1998-07-09|1998-08-21|DELIVER IN PERSON|TRUCK|ts. slyly regular |5214|0|0|5214|5214|50|
5633|100|2|5|48.00|4800.48|0.01|0.05|N|O|1998-06-24|1998-07-22|1998-07-18|DELIVER IN PERSON|TRUCK|even courts haggle slyly at the requ|4752|0|0|4752|4752|48|
